id,timeframe,computed_at,best_params,net_sharpe,net_return,max_drawdown,n_trades,win_rate,param_grid_size,lookback_days,min_trades,eligible_candidates,total_candidates,status,rejection_reason,max_dd_used,rejected_by_min_trades,rejected_by_max_dd,rejected_by_both,max_trades_seen,best_dd_seen,folds_used,oos_trades,oos_win_rate,worst_fold_dd,rejected_oos_folds
92,5m,2026-03-03 00:17:56.827069+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
93,15m,2026-03-03 00:17:59.147311+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
94,30m,2026-03-03 00:18:00.917161+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
95,1m,2026-03-03 00:25:30.500493+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
96,5m,2026-03-03 00:25:36.606558+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
97,15m,2026-03-03 00:25:38.843571+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
98,30m,2026-03-03 00:25:39.981224+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
99,1m,2026-03-03 01:26:06.54096+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
100,5m,2026-03-03 01:26:12.392314+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
101,15m,2026-03-03 01:26:14.377538+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
102,30m,2026-03-03 01:26:15.430721+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
103,1m,2026-03-03 02:26:47.746214+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
104,5m,2026-03-03 02:26:53.958656+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
105,15m,2026-03-03 02:26:56.095917+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
106,30m,2026-03-03 02:26:57.291212+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
107,1m,2026-03-03 02:29:47.463105+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,30,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<30, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
108,5m,2026-03-03 02:29:50.525939+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,14,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
109,15m,2026-03-03 02:29:52.682284+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
110,30m,2026-03-03 02:29:53.822185+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
111,1m,2026-03-03 02:47:30.002438+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,30,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<30, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
112,5m,2026-03-03 02:47:33.964088+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,14,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
113,15m,2026-03-03 02:47:36.686153+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
114,30m,2026-03-03 02:47:38.310377+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
115,1m,2026-03-03 02:57:50.778817+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,30,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<30, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
116,5m,2026-03-03 02:57:57.120848+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,14,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
117,15m,2026-03-03 02:58:02.117991+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
118,30m,2026-03-03 02:58:04.481665+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
119,1m,2026-03-03 04:15:05.785886+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,30,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<30, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
120,5m,2026-03-03 04:15:20.275941+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,14,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
121,15m,2026-03-03 04:15:30.863392+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
122,30m,2026-03-03 04:15:37.442746+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
123,1m,2026-03-03 05:43:32.459755+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,30,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<30, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
124,5m,2026-03-03 05:43:46.57585+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,14,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
125,15m,2026-03-03 05:43:56.595594+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
126,30m,2026-03-03 05:44:01.727883+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
127,1m,2026-03-03 06:44:20.657328+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,30,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<30, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
128,5m,2026-03-03 06:44:35.012281+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,14,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
129,15m,2026-03-03 06:44:45.483787+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
130,30m,2026-03-03 06:44:50.88339+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
131,1m,2026-03-03 07:44:55.21026+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,30,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<30, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
132,5m,2026-03-03 07:45:09.718924+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,14,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
133,15m,2026-03-03 07:45:20.338742+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
134,30m,2026-03-03 07:45:25.920446+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
135,1m,2026-03-03 08:51:51.991991+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,30,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<30, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
136,5m,2026-03-03 08:52:06.947575+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,14,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
137,15m,2026-03-03 08:52:17.684953+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
138,30m,2026-03-03 08:52:23.11059+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
139,1m,2026-03-03 10:10:29.748191+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,30,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<30, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
140,5m,2026-03-03 10:10:33.140359+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,14,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
141,15m,2026-03-03 10:10:35.667236+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
142,30m,2026-03-03 10:10:36.93514+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
143,1m,2026-03-03 11:02:02.332114+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,30,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<30, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
144,5m,2026-03-03 11:02:16.571378+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,14,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
145,15m,2026-03-03 11:02:26.973791+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
146,30m,2026-03-03 11:02:32.67369+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
148,5m,2026-03-03 12:03:38.05862+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,14,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
147,1m,2026-03-03 12:03:23.003712+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,30,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<30, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
150,30m,2026-03-03 12:03:53.875338+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
151,1m,2026-03-03 13:25:29.062053+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,30,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<30, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
153,15m,2026-03-03 13:25:55.331151+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
157,15m,2026-03-03 14:26:15.101603+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
161,15m,2026-03-03 15:26:35.874543+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
149,15m,2026-03-03 12:03:48.459954+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
152,5m,2026-03-03 13:25:44.761496+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,14,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
154,30m,2026-03-03 13:26:01.447871+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
